mes;marca;modelo;versao;dia;ano;vin
6;TOYOTA;RAIZE;RAIZE 4X2 1.2;9;2022;MHKAB1BA4NJ009009
6;VOLKSWAGEN;GOL;GOL HB 1.6;29;2022;9BWAB45U5NT085771
6;PEUGEOT;301;301 HDI 92HP 1.6;9;2022;VF3DD9HP0PJ507748
6;PEUGEOT;301;301 HDI 92HP 1.6;9;2022;VF3DD9HP0PJ506042
6;TOYOTA;YARIS;NEW YARIS GLI 1.5;9;2022;MR2B29F38N1245051
6;FORD;TRANSIT VAN;TRANSITBUS 460E 2.2;9;2022;WF0HXXTTGNTY38240
6;CHEVROLET;ONIX;ONIX NB PREMIER 1.0T AUT;30;2022;9BGEP69K0PG104625
6;VOLKSWAGEN;GOL;GOL HB 1.6;20;2022;9BWAB45U5NT116095
6;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45UXNT113564
6;CHEVROLET;ONIX;ONIX NB PREMIER 1.0T AUT;30;2022;9BGEP69K0PG101952
6;PEUGEOT;208;208 PURETECH 100 HB 1.2;29;2022;VR3UPHNEKPT000588
6;CHEVROLET;SAIL;SAIL 1.5;20;2022;LSGHD52H2ND096628
6;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;20;2022;MALC741BANM319859
6;HYUNDAI;GRAND I-10;GRAND I10 HB 1.2;20;2022;MALB251CANM269782
6;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 1.2;30;2022;MALB251CANM288038
6;VOLKSWAGEN;GOL;GOL HB 1.6;20;2022;9BWAB45U3NT115639
6;VOLKSWAGEN;GOL;GOL HB 1.6;20;2022;9BWAB45U2NT114630
6;VOLKSWAGEN;GOL;GOL HB 1.6;9;2022;9BWAB45U4NT090637
6;VOLKSWAGEN;SAVEIRO;SAVEIRO CD 1.6;9;2022;9BWJL45U3NP040205
6;PEUGEOT;5008;5008 BLUEHDI 130 1.5 AUT;9;2022;VF3MCYHZUPS005049
6;PEUGEOT;5008;5008 BLUEHDI 130 1.5 AUT;29;2022;VF3MCYHZUPL000228
6;PEUGEOT;5008;5008 BLUEHDI 130 1.5 AUT;9;2022;VF3MCYHZUPS005051
6;PEUGEOT;5008;5008 BLUEHDI 130 1.5 AUT;29;2022;VF3MCYHZUPL000225
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD6N1323495
6;HYUNDAI;NEW CRETA;CRETA SU2I GDI 1.4T AUT;20;2022;MALPB811GNM294822
6;CHEVROLET;N400 MAX;N400 MAX 1.5;30;2022;LZWCDAGA2NC826583
6;CHEVROLET;TRACKER;TRACKER 1.2T;9;2022;9BGEA76C0NB193902
6;VOLKSWAGEN;SAVEIRO;SAVEIRO CROSS DCAB 1.6;9;2022;9BWJL45U6NP037377
6;TOYOTA;HILUX;HILUX CS 4X4 2.4;30;2022;8AJDB8CB7N5513021
6;PEUGEOT;BOXER;BOXER HDI L2H2 2.0;9;2022;VF3YD3MFBP2U52320
6;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;9;2022;9BG148FK0NC450014
6;PEUGEOT;3008;3008 HYBRID 300 4X4 1.6 AUT;9;2022;VF3M45GBUPS003571
6;VOLKSWAGEN;T-CROSS;T CROSS TSI 1.0;29;2022;9BWBH6BF7N4032939
6;PEUGEOT;3008;3008 BLUE HDI 130 1.5;30;2022;VF3MCYHZMPS004397
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;30;2022;VR3EF9HPAPJ506712
6;PEUGEOT;BOXER;BOXER HDI L2H2 2.0;9;2022;VF3YD3MFBN2U20616
6;PEUGEOT;3008;3008 PURETECH 1.2L;30;2022;VF3MRHNSMPS004028
6;PEUGEOT;BOXER;BOXER HDI L3 2.0;9;2022;VF3YD3MAUP2U46645
6;PEUGEOT;BOXER;BOXER HDI L3 2.0;9;2022;VF3YD3MAUN2U09631
6;PEUGEOT;2008;2008 PURETECH 130 EAT8 1.2 AUT;29;2022;VR3USHNSSPJ507113
6;PEUGEOT;3008;3008 PURETECH 1.2L;29;2022;VF3MRHNSMPS004604
6;PEUGEOT;3008;3008 PURETECH 1.2L;29;2022;VF3MRHNSMPS004013
6;PEUGEOT;3008;3008 BLUE HDI 130 1.5;29;2022;VF3MCYHZMPS002109
6;PEUGEOT;3008;3008 BLUE HDI 130 EAT8 1.5 AUT;29;2022;VF3MCYHZUPS003291
6;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;9;2022;MALPB812ENM294289
6;PEUGEOT;2008;2008 PURETECH 130 1.2;30;2022;VR3USHNSKPJ511225
6;PEUGEOT;2008;2008 PURETECH 130 EAT8 1.2 AUT;29;2022;VR3USHNSSPJ506122
6;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;9;2022;MALPB812ENM293819
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;9;2022;VR3EF9HPAPJ506991
6;VOLKSWAGEN;GOL;GOL HB 1.6;29;2022;9BWAB45UXNT116075
6;PEUGEOT;BOXER;BOXER HDI L2H2 2.0;29;2022;VF3YD3MFBP2U90008
6;PEUGEOT;208;208 PURETECH 130 EAT8 1.2 AUT;29;2022;VR3UPHNSSPT001024
6;PEUGEOT;208;208 PURETECH 75 1.2;29;2022;VR3UPHMGBPT000943
6;PEUGEOT;208;208 PURETECH 130 EAT8 1.2 AUT;29;2022;VR3UPHNSSPT000985
6;PEUGEOT;208;208 PURETECH 75 1.2;29;2022;VR3UPHMGBNT002694
6;VOLKSWAGEN;GOL;GOL HB 1.6;29;2022;9BWAB45U8NT096408
6;VOLKSWAGEN;NUEVO VIRTUS;VIRTUS OTTO 1.6;20;2022;9BWDL5BZ0NP040195
6;VOLKSWAGEN;GOL;GOL HB 1.6;29;2022;9BWAB45U2NT096064
6;VOLKSWAGEN;GOL;GOL HB 1.6;29;2022;9BWAB45U9NT120358
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;9;2022;VR3EF9HPAPJ506685
6;TOYOTA;COROLLA CROSS;COROLLA CROSS X 1.8 CVT 4X2 HEV;20;2022;9BRKZAAGXN0629703
6;PEUGEOT;2008;2008 PURETECH 130 1.2;30;2022;VR3USHNSKPJ510718
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD6N1323903
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD8N1323496
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD0N1323900
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD9N1323863
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD2N1323882
6;PEUGEOT;301;301 HDI 92HP 1.6;30;2022;VF3DD9HP0PJ502114
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD9N1323880
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD1N1323873
6;PEUGEOT;BOXER;BOXER HDI L2H2 2.0;29;2022;VF3YD3MFBP2U94836
6;PEUGEOT;LANDTREK;LANDTREK 1.9;29;2022;VR3FDAHDEN3007273
6;PEUGEOT;2008;E 2008 ELECTRIC AUT;29;2022;VR3UKZKXZPJ508397
6;VOLKSWAGEN;TIGUAN;TIGUAN TSI 4X2 1.4 AUT;9;2022;3VVHP65N9NM063190
6;PEUGEOT;5008;5008 THP 165 1.6 AUT;29;2022;VF3M45GYWPS004527
6;PEUGEOT;LANDTREK;LANDTREK 1.9;29;2022;VR3FDAHDEN3007257
6;PEUGEOT;LANDTREK;LANDTREK 4X4 1.9;29;2022;VR3FDAHDLN3006742
6;PEUGEOT;LANDTREK;LANDTREK 4X4 1.9;29;2022;VR3FDAHDLN3005088
6;PEUGEOT;2008;E 2008 ELECTRIC AUT;29;2022;VR3UKZKXZPJ507691
6;PEUGEOT;LANDTREK;LANDTREK 4X4 2.4 AUT;29;2022;VR3FBTGTZN3006486
6;PEUGEOT;LANDTREK;LANDTREK 4X4 1.9;29;2022;VR3FDAHDLN3006537
6;VOLKSWAGEN;SAVEIRO;SAVEIRO CS 1.6;20;2022;9BWKL45U3NP045926
6;CHEVROLET;SAIL;SAIL 1.5;20;2022;LSGHD52H1ND096961
6;CHEVROLET;SAIL;SAIL 1.5;20;2022;LSGHD52H2ND095608
6;CHEVROLET;SAIL;SAIL 1.5;20;2022;LSGHD52H1ND096944
6;HYUNDAI;ELANTRA CN7;ELANTRA CN7 1.6;20;2022;KMHLN41BANU328515
6;VOLKSWAGEN;GOL;GOL HB 1.6;20;2022;9BWAB45U8NT113711
6;HYUNDAI;ELANTRA CN7;ELANTRA CN7 1.6;20;2022;KMHLN41BANU328493
6;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;20;2022;MALC741BANM319853
6;HYUNDAI;GRAND I-10;GRAND I10 HB 1.2;9;2022;MALB251CANM280157
6;FORD;NEW RANGER;RANGER XLT 4X4 3.2;9;2022;8AFAR23W4PJ285854
6;FORD;EXPLORER;EXPLORER XLT 4X4 2.3;9;2022;1FMSK8DH6NGA61154
6;PEUGEOT;EXPERT;EXPERT 2.0;29;2022;VF3VFAHXGPZ001219
6;PEUGEOT;EXPERT;EXPERT 2.0;29;2022;VF3VFAHXGPZ000932
6;PEUGEOT;EXPERT;EXPERT 2.0;29;2022;VF3VFAHXGPZ000930
6;TOYOTA;RUSH;RUSH 1.5 TA 4X2;29;2022;MHKE8FF20NK012025
6;TOYOTA;RUSH;RUSH 1.5 XLI MT;29;2022;MHKE8FE20NK016034
6;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;30;2022;9BRK4AAG3N0054908
6;RENAULT;DUSTER;DUSTER 4X2 1.6;29;2022;VF1HJD207PA189656
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB190041
6;TOYOTA;HILUX;HI LUX DX 2.4;9;2022;8AJCB3DDXN3911205
6;PEUGEOT;BOXER;BOXER HDI L2H2 2.0;9;2022;VF3YD3MFBP2U62706
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB189895
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEP76C0NB190574
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB177953
6;CHEVROLET;GROOVE;GROOVE 1.5;29;2022;LZWADAGA9PG002325
6;CHEVROLET;TRACKER;TRACKER 1.2T;29;2022;9BGEN76C0PB104508
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;29;2022;9BGEP76C0NB174749
6;CHEVROLET;TRACKER;TRACKER 1.2T;29;2022;9BGEA76C0PB103549
6;CHEVROLET;SAIL;SAIL 1.5;20;2022;LSGHD52H1ND097088
6;CHEVROLET;SAIL;SAIL 1.5;20;2022;LSGHD52H5ND099216
6;HYUNDAI;ATOS AH2;ATOS AH2 HB 1.1;20;2022;MALAF51CANM176108
6;PEUGEOT;RIFTER;RIFTER BLUE HDO 130 1.5;9;2022;VR3ECYHZ2PJ507013
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0PB104884
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB190025
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEP76C0NB194856
6;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;9;2022;MALC741BANM319380
6;CHEVROLET;SAIL;SAIL 1.5;20;2022;LSGHD52H2ND096306
6;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;9;2022;MALC741BANM318269
6;CHEVROLET;ONIX;ONIX NB LT 1.0T;29;2022;9BGEB69K0PG104462
6;CHEVROLET;ONIX;ONIX HB 1.0;30;2022;9BGEN48K0PG101930
6;CHEVROLET;ONIX;ONIX HB 1.0;30;2022;9BGEN48K0PG103026
6;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;30;2022;9BGEY48K0PG101360
6;VOLKSWAGEN;GOL;GOL HB 1.6;29;2022;9BWAB45U1NT115686
6;PEUGEOT;3008;3008 PURETECH 1.2L;29;2022;VF3MRHNSMPS003155
6;PEUGEOT;3008;3008 PURETECH 1.2L;29;2022;VF3MRHNSMPS004034
6;VOLKSWAGEN;GOL;GOL HB 1.6;29;2022;9BWAB45U8NT115975
6;PEUGEOT;EXPERT;TRAVELLER L3 BLUE HDI 180 2.0 AUT;29;2022;VF3VEEHZ7PZ000790
6;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;30;2022;9BRK4AAG5N0049225
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;30;2022;9BGEN76C0NB191663
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0NB195263
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEA76C0PB102855
6;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;29;2022;9BG148PK0PC400108
6;CHEVROLET;TRACKER;TRACKER 1.2T;29;2022;9BGEA76C0PB102622
6;CHEVROLET;TRACKER;TRACKER 1.2T;29;2022;9BGEN76C0PB114552
6;CHEVROLET;TRACKER;TRACKER 1.2T;29;2022;9BGEN76C0PB104038
6;CHEVROLET;GROOVE;GROOVE 1.5;30;2022;LZWADAGA6PG002346
6;CHEVROLET;GROOVE;GROOVE 1.5;30;2022;LZWADAGA9PG002101
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0PB103832
6;CHEVROLET;TRAVERSE;NG TRAVERSE AWD 3.6 AUT;9;2022;1GNEV9KW8NJ137323
6;CHEVROLET;ONIX;ONIX HB PREMIER 1.0 AUT;30;2022;9BGEY48K0PG103290
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0PB102838
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0PB102823
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0NB192788
6;CHEVROLET;GROOVE;GROOVE 1.5;30;2022;LZWADAGA4PG002099
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD6N1323867
6;VOLKSWAGEN;NUEVO VIRTUS;VIRTUS 1.6 AT;20;2022;9BWDL5BZ1NP034888
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0PB101174
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0PB103840
6;CHEVROLET;GROOVE;GROOVE 1.5;30;2022;LZWADAGA1PG002092
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0PB114406
6;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;30;2022;9BRK4AAG1N0054504
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;9;2022;VR3EF9HPAPJ506988
6;PEUGEOT;BOXER;BOXER HDI L2H2 2.0;29;2022;VF3YD3MFBP2U53626
6;CHEVROLET;GROOVE;GROOVE 1.5;30;2022;LZWADAGA9PG002065
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEA76C0NB192113
6;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;9;2022;9BG148FK0NC448837
6;CHEVROLET;N400 MAX;N400 MAX 1.5;9;2022;LZWCDAGA3NC826561
6;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;9;2022;9BG148FK0NC451628
6;CHEVROLET;N400 MAX;N400 MAX 1.5;9;2022;LZWCDAGA6NC826506
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0NB189823
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0PB104813
6;CHEVROLET;TRAVERSE;NG TRAVERSE AWD 3.6 AUT;9;2022;1GNEV9KW6NJ133531
6;CHEVROLET;TAHOE;TAHOE 4X4 5.3 AT;9;2022;1GNSK8KD5NR211836
6;CHEVROLET;TRAVERSE;NG TRAVERSE AWD 3.6 AUT;9;2022;1GNEV9KW9NJ139114
6;VOLKSWAGEN;GOL;GOL HB 1.6;29;2022;9BWAB45U2NT096999
6;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;30;2022;9BRK4AAG7N0050554
6;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;30;2022;LZWADAGA5PB000987
6;CHEVROLET;N400 MAX;N400 MAX 1.5L MT AC N;29;2022;LZWCDAGA3NC814832
6;FIAT;ARGO;ARGO TREKKING HATCHBACK 1.3;29;2022;9BD358A72PYL89801
6;PEUGEOT;RIFTER;RIFTER BLUE HDI 130 1.5 AUT;30;2022;VR3ECYHZRPJ508876
6;CHEVROLET;ONIX;ONIX HB RS 1.OT;30;2022;9BGED48K0PG109632
6;CHEVROLET;SAIL;SAIL 1.5;30;2022;LSGHD52H3ND098145
6;PEUGEOT;EXPERT;TRAVELLER L3 BLUE HDI 145 2.0;29;2022;VF3VEEHTMPZ000762
6;PEUGEOT;301;301 HDI 92HP 1.6;29;2022;VF3DD9HP0PJ509194
6;CHEVROLET;ONIX;ONIX NB LT 1.0T;20;2022;9BGEB69K0PG101108
6;CHEVROLET;ONIX;ONIX HB RS 1.OT;20;2022;9BGED48K0PG110575
6;TOYOTA;YARIS;YARIS GLI 1.5;29;2022;MR2B29F3XN1243141
6;PEUGEOT;EXPERT;TRAVELLER L3 BLUE HDI 180 2.0 AUT;29;2022;VF3VEEHZ7PZ000815
6;PEUGEOT;301;301 ALLURE SCSS HDI 92;29;2022;VF3DD9HP0PJ510577
6;CHEVROLET;SAIL;SAIL 1.5;30;2022;LSGHD52H2ND096922
6;FORD;EXPLORER;EXPLORER LTD 4X4 2.3;9;2022;1FMSK8FH2NGA59673
6;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;9;2022;MALC741BANM319857
6;FIAT;PULSE;PULSE IMPETUS TF200 1.0 AUT;29;2022;9BD363B32PYZ22762
6;PEUGEOT;EXPERT;TRAVELLER L3 BLUE HDI 180 2.0;29;2022;VF3VEEHTMPZ001116
6;PEUGEOT;301;301 HDI 92HP 1.6;29;2022;VF3DD9HP0PJ506043
6;CHEVROLET;TRACKER;TRACKER 1.2T;29;2022;9BGEA76C0PB102743
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;29;2022;9BGEP76C0NB193301
6;CHEVROLET;TRACKER;TRACKER 1.2T;29;2022;9BGEN76C0PB114675
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;29;2022;VR3EF9HPAPJ507198
6;PEUGEOT;PARTNER;PARTNER HDI 92 L1 1.6;29;2022;VR3EF9HPAPJ506952
6;TOYOTA;HILUX;HILUX 4X2 2.4 MT DX;29;2022;8AJCB3DD4N3911295
6;HYUNDAI;ATOS AH2;ATOS 1.1;9;2022;MALAF51CANM176296
6;PEUGEOT;301;301 HDI 92HP 1.6;30;2022;VF3DD9HP0PJ506182
6;CHEVROLET;ONIX;ONIX HB 1.0;30;2022;9BGEN48K0PG108572
6;CHEVROLET;TRACKER;TRACKER 1.2T;29;2022;9BGEN76C0PB103741
6;VOLKSWAGEN;GOL;GOL HB 1.6;29;2022;9BWAB45UXNT118568
6;CHEVROLET;SAIL;SAIL 1.5;20;2022;LSGHD52H4ND096985
6;CHEVROLET;TRACKER;TRACKER 1.2T;29;2022;9BGEN76C0NB192859
6;CHEVROLET;GROOVE;GROOVE 1.5;30;2022;LZWADAGA0PG003766
6;CHEVROLET;ONIX;ONIX HB RS 1.OT;20;2022;9BGED48K0PG109489
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEA76C0PB121238
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0NB194037
6;CHEVROLET;GROOVE;GROOVE 1.5;30;2022;LZWADAGA2PG003185
6;CHEVROLET;GROOVE;GROOVE 1.5;9;2022;LZWADAGA2NG021554
6;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;9;2022;9BG148FK0NC449868
6;CHEVROLET;ONIX;ONIX HB RS 1.OT;20;2022;9BGED48K0PG110203
6;CHEVROLET;ONIX;ONIX HB RS 1.OT;20;2022;9BGED48K0PG110060
6;CHEVROLET;CAPTIVA;CAPTIVA 1.5 AUT;30;2022;LZWADAGA2PB000994
6;PEUGEOT;301;301 HDI 92HP 1.6;29;2022;VF3DD9HP0PJ507274
6;HYUNDAI;HD 35;HD 35 2.5;9;2022;KMFVA17RPNC358391
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;29;2022;VR3EF9HPAPJ506740
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;29;2022;8AJKB3CD8N1640847
6;TOYOTA;YARIS;YARIS XLI 1.5 TM 151MC4;29;2022;MR2B29F35M1245556
6;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;20;2022;9BWDB45U1NT112994
6;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;9;2022;MALC741BANM319856
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD0N1323878
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD9N1323524
6;HYUNDAI;TUCSON NX4;TUCSON NX4 1.6 AUT;9;2022;KMHJB81BGPU132320
6;HYUNDAI;TUCSON NX4;TUCSON NX4 1.6 AUT;9;2022;KMHJB81BGPU132382
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;29;2022;VR3EF9HPAPJ506732
6;PEUGEOT;301;301 ALLURE HDI 1.6;9;2022;VF3DD9HP0PJ507322
6;CHEVROLET;ONIX;ONIX HB RS 1.OT;20;2022;9BGED48K0PG109446
6;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;9;2022;MALC741BANM320144
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;30;2022;8AJDB3CD1N1320892
6;HYUNDAI;VENUE;VENUE QX 1.6;9;2022;KMHRC812APU173680
6;TOYOTA;RAV4;RAV4 OTTO 2.0;20;2022;JTMZ43FV6ND125939
6;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;20;2022;9BWDB45U0NT118933
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;29;2022;VR3EF9HPAPJ506608
6;VOLKSWAGEN;SAVEIRO;SAVEIRO CROSS 1.6;9;2022;9BWJL45U4NP037409
6;PEUGEOT;3008;3008 PURETECH 1.2L;29;2022;VF3MRHNSMPS004428
6;PEUGEOT;2008;2008 BLUE HDI 100 4X2 1.5;29;2022;VR3UDYHSKPJ509097
6;PEUGEOT;2008;2008 BLUE HDI 130 EAT8 1.5 AUT;29;2022;VR3UDYHZSPJ509620
6;CHEVROLET;N400 MAX;N400 MAX 1.5;30;2022;LZWCDAGA7NC826935
6;FORD;EXPLORER;EXPLORER XLT 2.3L 4X2;20;2022;1FMSK7DH3NGA54110
6;CHEVROLET;N400 MAX;N400 MAX 1.5;30;2022;LZWCDAGA5NC824309
6;CHEVROLET;N400 MAX;N400 MAX 1.5;30;2022;LZWCDAGAXNC824306
6;CHEVROLET;TRACKER;TRACKER 1.2T;30;2022;9BGEN76C0NB173643
6;HYUNDAI;TUCSON NX4;TUCSON NX4 2.0 AUT;20;2022;KMHJB81DBPU142761
6;TOYOTA;RAV4;RAV 4 LE 2.0;9;2022;JTMZ43FV7ND121463
6;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;30;2022;9BRK4AAG3N0050583
6;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;30;2022;9BRK4AAG0N0054347
6;TOYOTA;FORTUNER;FORTUNER 4X4 5P 2.8 AUT;30;2022;8AJDA3FS0N0504921
6;TOYOTA;RAV4;RAV4 4X4 OTTO 2.0;22;2022;JTMB43FV3ND033544
6;CHEVROLET;GROOVE;GROOVE 1.5;29;2022;LZWADAGA6PG002329
6;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;20;2022;9BG148FK0NC450265
6;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;20;2022;9BG148FK0NC450337
6;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;20;2022;9BG148FK0NC450254
6;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U6NT118452
6;CHEVROLET;TRACKER;TRACKER 1.2T AUT;9;2022;9BGEN76C0NB190173
6;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8;20;2022;9BG148FK0NC449026
6;PEUGEOT;2008;2008 PURETECH 130 1.2;22;2022;VR3USHNSKPJ507079
6;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;30;2022;8AJCB3DD3N3911398
6;FORD;TERRITORY;TERRITORY TREND 1.5L GTDI 4X2 AT;20;2022;LJXCU2BB4NTF11975
6;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4;9;2022;MALC741BANM319487
6;CHEVROLET;ONIX;ONIX NB PREMIER 1.0T AUT;30;2022;9BGEP69K0PG103134
6;VOLKSWAGEN;NUEVO VIRTUS;VIRTUS OTTO 1.6;22;2022;9BWDL5BZXNP040186
6;FORD;EDGE;EDGE AWD 2.0 AT;29;2022;2FMPK4J96NBA35317
6;TOYOTA;HILUX;HI LUX TM 4X4 2.8;9;2022;8AJKA3CD3N3097799
6;PEUGEOT;2008;2008 BLUE HDI 130 EAT8 1.5 AUT;29;2022;VR3UDYHZSPJ508387
6;PEUGEOT;301;301 ALLURE HDI 1.6;9;2022;VF3DD9HP0PJ507284
6;CHEVROLET;ONIX;ONIX HB RS 1.OT;20;2022;9BGED48K0PG109332
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;30;2022;VR3EF9HPAPJ507357
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;30;2022;VR3EF9HPAPJ507355
6;PEUGEOT;PARTNER;PARTNER HDI 92 L2 1.6;30;2022;VR3EF9HPAPJ506709
6;TOYOTA;HILUX;HI LUX TM 4X4 2.8;9;2022;8AJKA3CD5N3098212
6;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;29;2022;KMHS381KBPU430093
6;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;29;2022;KMHS381KBPU430111
6;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;29;2022;KMHS381KBPU430157
6;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;29;2022;KMHS381KBPU430171
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD3N1322627
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CDXN1322673
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJDB3CD4N1323074
6;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;29;2022;8AJDB3CD1N1323405
6;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;29;2022;8AJJB3DD3N4236170
6;VOLKSWAGEN;SAVEIRO;SAVEIRO CD 1.6;22;2022;9BWJL45U8NP040412
6;TOYOTA;4RUNNER;4RUNNER 4X4 4.0 AUT;9;2022;JTEBU4JR1N6027595
6;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT HEV 1.8 AUT;22;2022;9BRKZAAG9N0629787
6;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT HEV 1.8 AUT;9;2022;9BRKZAAG5N0628913
6;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;29;2022;8AJCB3DD5N3911189
